country,age_group,travel_with,total_female,total_male,purpose,main_activity,info_source,tour_arrangement,package_transport_int,package_accomodation,package_food,package_transport_tz,package_sightseeing,package_guided_tour,package_insurance,night_mainland,night_zanzibar,first_trip_tz,cost_category
canada,4,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,5,0,1,1
germany,4,Alone,1.0,0.0,Meetings_and_Conference,Mountain_Climbing,Radio_TV_Web,Independent,0,0,0,0,0,0,0,5,0,0,5
united_states_of_america,5,With_Spouse_and_Children,2.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,6,0,1,1
netherlands,1,With_Other_Friends/Relatives,0.0,2.0,Volunteering,Wildlife_Tourism,Newspaper_magazines_brochures,Independent,0,0,0,0,0,0,0,90,5,1,3
united_states_of_america,1,Alone,0.0,1.0,Leisure_and_Holidays,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,3,1,1,4
zimbabwe,3,Alone,1.0,0.0,Business,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,1,0,0,0
japan,3,None,0.0,1.0,Leisure_and_Holidays,Conference_Tourism,Others,Independent,0,0,0,0,0,0,0,1,0,0,4
canada,4,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Others,Package_Tour,0,1,1,1,1,0,0,6,4,1,1
netherlands,3,With_Children,1.0,3.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,0,1,1,0,0,7,5,1,1
spain,5,With_Spouse_and_Children,1.0,2.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,1,1,7,0,1,1
united_states_of_america,4,None,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Newspaper_magazines_brochures,Independent,0,0,0,0,0,0,0,4,0,1,4
burundi,3,None,0.0,1.0,Business,Wildlife_Tourism,Newspaper_magazines_brochures,Independent,0,0,0,0,0,0,0,1,0,0,4
zambia,3,Alone,0.0,1.0,Business,Mountain_Climbing,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,2,0,0,3
congo,3,Alone,0.0,1.0,Business,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,14,0,0,3
italy,3,Alone,0.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,0,0,7,0,1,0
spain,0,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Radio_TV_Web,Package_Tour,0,1,1,1,1,1,0,4,0,1,5
zambia,3,Alone,0.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,4,0,0,4
united_states_of_america,3,With_Other_Friends/Relatives,2.0,0.0,Leisure_and_Holidays,Conference_Tourism,Radio_TV_Web,Independent,0,0,0,0,0,0,0,7,0,1,5
south_africa,3,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,0,0,0,0,0,4,1,5
south_africa,3,With_Other_Friends/Relatives,2.0,2.0,Visiting_Friends_and_Relatives,Wildlife_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,7,0,1,3
australia,3,Alone,1.0,0.0,Leisure_and_Holidays,Cultural_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,0,1,1,0,5,1,5
canada,1,Alone,1.0,0.0,Scientific_and_Academic,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,17,4,1,5
france,4,None,0.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,1,14,0,1,5
sweden,4,Alone,0.0,1.0,Business,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,6,0,0,5
united_kingdom,5,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,1,0,11,0,0,0
uganda,3,None,0.0,1.0,Visiting_Friends_and_Relatives,Cultural_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,16,0,0,3
united_states_of_america,3,Alone,0.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Newspaper_magazines_brochures,Independent,0,0,0,0,0,0,0,3,0,1,3
germany,3,Alone,1.0,0.0,Visiting_Friends_and_Relatives,Cultural_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,0,33,1,3
kenya,3,None,1.0,0.0,Meetings_and_Conference,Mountain_Climbing,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,2,0,1,4
united_states_of_america,5,With_Other_Friends/Relatives,3.0,2.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,0,0,12,0,0,5
united_kingdom,1,Alone,1.0,0.0,Leisure_and_Holidays,Cultural_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,32,1,1,0
kenya,3,Alone,0.0,1.0,Meetings_and_Conference,Wildlife_Tourism,Others,Independent,0,0,0,0,0,0,0,1,0,0,4
zambia,1,Alone,0.0,1.0,Business,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,3,0,0,0
australia,3,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Friends_relatives,Independent,0,1,1,1,1,1,0,7,3,0,0
uae,4,With_Other_Friends/Relatives,0.0,2.0,Leisure_and_Holidays,Business,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,0,9,1,5
sweden,3,Alone,1.0,0.0,Leisure_and_Holidays,Hunting_Tourism,Others,Package_Tour,0,1,1,1,1,0,0,5,0,1,5
malawi,3,Alone,1.0,0.0,Other,Hunting_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,22,0,1,4
united_states_of_america,4,Alone,1.0,1.0,Leisure_and_Holidays,Bird_Tourism,Friends_relatives,Package_Tour,0,1,1,1,1,0,0,10,6,0,1
uae,3,With_Other_Friends/Relatives,0.0,2.0,Leisure_and_Holidays,Cultural_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,0,4,1,5
uganda,3,With_Other_Friends/Relatives,1.0,2.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,2,0,0,4
united_kingdom,4,With_Other_Friends/Relatives,4.0,3.0,Leisure_and_Holidays,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,0,7,1,1
kenya,3,Alone,0.0,1.0,Meetings_and_Conference,Mountain_Climbing,Others,Independent,0,0,0,0,0,0,0,1,0,1,4
italy,4,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Radio_TV_Web,Package_Tour,1,1,1,1,1,1,1,0,10,0,1
netherlands,5,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,15,0,1,1
zambia,3,Alone,0.0,1.0,Business,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,2,0,0,4
united_states_of_america,3,Alone,0.0,1.0,Leisure_and_Holidays,Conference_Tourism,Friends_relatives,Package_Tour,0,1,1,1,0,0,0,6,0,1,5
united_kingdom,4,Alone,0.0,1.0,Leisure_and_Holidays,Cultural_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,6,0,0,5
germany,3,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,1,0,6,6,1,1
france,3,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,1,1,5,10,1,0
australia,4,Alone,0.0,1.0,Visiting_Friends_and_Relatives,Wildlife_Tourism,Newspaper_magazines_brochures,Independent,0,0,0,0,0,0,0,2,3,1,3
oman,3,With_Other_Friends/Relatives,1.0,2.0,Leisure_and_Holidays,Wildlife_Tourism,Radio_TV_Web,Independent,0,0,0,0,0,0,0,0,5,1,5
swizerland,3,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,0,1,1,1,1,0,6,5,1,1
zambia,3,Alone,0.0,1.0,Meetings_and_Conference,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,2,0,0,4
sweden,4,Alone,0.0,1.0,Scientific_and_Academic,Hunting_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,8,0,0,5
china,3,Alone,0.0,1.0,Business,Hunting_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,13,0,1,3
united_states_of_america,3,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,0,1,1,1,0,0,14,1,5
swizerland,3,With_Spouse,1.0,0.0,Leisure_and_Holidays,Cultural_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,0,6,1,5
canada,3,Alone,0.0,1.0,Leisure_and_Holidays,Conference_Tourism,Others,Package_Tour,0,1,1,1,1,1,0,10,0,1,0
germany,4,With_Other_Friends/Relatives,1.0,1.0,Visiting_Friends_and_Relatives,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,6,0,0,5
norway,3,None,1.0,0.0,Leisure_and_Holidays,Conference_Tourism,Others,Package_Tour,1,1,0,1,0,0,0,9,4,1,0
france,4,With_Spouse_and_Children,2.0,2.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,1,6,3,1,1
united_kingdom,4,Alone,0.0,1.0,Leisure_and_Holidays,Conference_Tourism,Friends_relatives,Package_Tour,1,1,1,1,0,1,0,9,0,1,5
russia,4,Alone,0.0,1.0,Leisure_and_Holidays,Bird_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,29,0,0,5
united_kingdom,3,With_Children,0.0,2.0,Leisure_and_Holidays,Wildlife_Tourism,Others,Independent,0,0,0,0,0,0,0,4,0,0,3
sweden,4,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Newspaper_magazines_brochures,Independent,0,0,0,0,0,0,0,0,6,1,0
belgium,3,Alone,0.0,1.0,Leisure_and_Holidays,Conference_Tourism,Friends_relatives,Package_Tour,0,1,1,0,1,1,0,10,0,1,0
ireland,3,None,1.0,0.0,Visiting_Friends_and_Relatives,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,10,9,0,0
zambia,3,Alone,0.0,1.0,Visiting_Friends_and_Relatives,Conference_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,3,0,1,4
italy,3,Alone,0.0,1.0,Leisure_and_Holidays,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,26,4,1,5
south_africa,3,With_Spouse,1.0,1.0,Leisure_and_Holidays,Cultural_Tourism,Others,Package_Tour,1,1,1,0,0,0,0,0,10,1,5
italy,4,Alone,1.0,0.0,Visiting_Friends_and_Relatives,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,10,0,0,5
congo,3,With_Spouse,1.0,1.0,Leisure_and_Holidays,Hunting_Tourism,Radio_TV_Web,Package_Tour,1,1,0,0,0,0,0,0,9,1,0
united_states_of_america,5,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,1,0,10,0,1,1
canada,5,With_Other_Friends/Relatives,2.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,10,3,1,1
united_states_of_america,4,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,1,0,6,3,1,4
italy,4,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,1,0,0,7,1,0
italy,4,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Newspaper_magazines_brochures,Package_Tour,1,1,1,1,0,0,1,0,7,1,0
italy,4,Alone,0.0,1.0,Volunteering,Hunting_Tourism,Tanzania_Mission_Abroad,Independent,0,0,0,0,0,0,0,16,0,1,5
zambia,3,Alone,1.0,0.0,Visiting_Friends_and_Relatives,Cultural_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,3,0,0,5
poland,3,With_Other_Friends/Relatives,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,0,10,0,3
canada,4,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Friends_relatives,Package_Tour,1,1,1,0,0,1,0,12,5,1,5
france,4,None,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,14,0,1,5
united_kingdom,1,Alone,0.0,1.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,10,5,1,0
kenya,3,Alone,0.0,1.0,Business,Wildlife_Tourism,Others,Independent,0,0,0,0,0,0,0,1,0,0,5
italy,3,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Newspaper_magazines_brochures,Package_Tour,1,1,1,0,0,0,0,0,7,1,0
italy,5,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,1,14,0,0,2
uganda,4,Alone,0.0,1.0,Business,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,9,0,0,4
united_kingdom,3,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,2,0,0,5
israel,1,With_Other_Friends/Relatives,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Others,Independent,0,0,0,0,0,0,0,8,22,1,0
south_africa,3,Alone,0.0,1.0,Visiting_Friends_and_Relatives,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,4,0,0,3
uganda,4,Alone,0.0,1.0,Meetings_and_Conference,Conference_Tourism,Radio_TV_Web,Package_Tour,1,1,0,0,0,0,0,3,0,0,5
united_states_of_america,4,With_Other_Friends/Relatives,7.0,9.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,10,0,1,0
united_kingdom,4,With_Spouse,1.0,1.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,9,4,1,1
ireland,3,None,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,60,7,1,3
norway,1,With_Other_Friends/Relatives,5.0,0.0,Leisure_and_Holidays,Cultural_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,7,0,1,5
kenya,3,Alone,1.0,0.0,Meetings_and_Conference,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,2,0,0,5
united_kingdom,3,With_Other_Friends/Relatives,3.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,1,1,8,0,1,1
zambia,3,Alone,1.0,0.0,Business,Wildlife_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,1,0,0,4
india,3,Alone,0.0,1.0,Meetings_and_Conference,Mountain_Climbing,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,1,0,0,5
kenya,3,None,0.0,1.0,Visiting_Friends_and_Relatives,Wildlife_Tourism,Newspaper_magazines_brochures,Independent,0,0,0,0,0,0,0,3,0,0,5
united_states_of_america,4,Alone,0.0,1.0,Meetings_and_Conference,Conference_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,0,6,0,0
italy,3,Alone,0.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,1,11,0,1,0
united_kingdom,3,Alone,0.0,1.0,Business,Wildlife_Tourism,Radio_TV_Web,Independent,0,0,0,0,0,0,0,58,2,1,0
burundi,3,Alone,1.0,0.0,Business,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,3,0,1,3
united_states_of_america,3,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,0,1,1,1,11,0,1,1
italy,1,Alone,0.0,1.0,Visiting_Friends_and_Relatives,Hunting_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,2,0,0,3
united_states_of_america,1,With_Other_Friends/Relatives,14.0,3.0,Volunteering,Cultural_Tourism,Others,Independent,0,0,0,0,0,0,0,3,13,1,0
yemen,3,None,1.0,0.0,Meetings_and_Conference,Beach_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,3,0,1,5
japan,4,Alone,0.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,1,0,5,0,1,0
united_kingdom,3,With_Children,1.0,1.0,Visiting_Friends_and_Relatives,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,0,32,0,0
bahrain,3,Alone,1.0,0.0,Business,Wildlife_Tourism,Radio_TV_Web,Independent,0,0,0,0,0,0,0,4,0,0,5
spain,3,Alone,0.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,11,0,1,5
uganda,3,With_Other_Friends/Relatives,1.0,0.0,Leisure_and_Holidays,Hunting_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,1,0,0,4
south_africa,3,None,0.0,1.0,Visiting_Friends_and_Relatives,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,6,0,1,4
australia,3,With_Other_Friends/Relatives,2.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,5,0,1,0
united_states_of_america,3,Alone,0.0,1.0,Meetings_and_Conference,Beach_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,14,0,1,0
kenya,3,Alone,1.0,0.0,Meetings_and_Conference,Cultural_Tourism,Others,Independent,0,0,0,0,0,0,0,3,0,1,3
france,4,With_Other_Friends/Relatives,1.0,3.0,Leisure_and_Holidays,Wildlife_Tourism,Newspaper_magazines_brochures,Package_Tour,0,1,1,1,1,1,1,9,3,1,1
japan,3,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,5,5,1,5
czech_republic,3,Alone,1.0,0.0,Leisure_and_Holidays,Cultural_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,58,0,1,3
zimbabwe,1,Alone,0.0,1.0,Leisure_and_Holidays,Beach_Tourism,Inflight_magazines,Independent,0,0,0,0,0,0,0,2,0,0,3
united_states_of_america,3,Alone,0.0,1.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,1,0,8,0,1,5
uganda,3,Alone,0.0,1.0,Scientific_and_Academic,Hunting_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,6,0,0,4
south_africa,3,Alone,0.0,1.0,Business,Wildlife_Tourism,Newspaper_magazines_brochures,Independent,0,0,0,0,0,0,0,1,0,0,4
united_kingdom,4,Alone,0.0,1.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,1,1,7,0,1,5
malaysia,4,Alone,1.0,0.0,Business,Wildlife_Tourism,Radio_TV_Web,Independent,0,0,0,0,0,0,0,3,0,1,3
sweden,3,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Inflight_magazines,Package_Tour,0,1,1,1,1,1,0,9,0,1,0
south_africa,3,Alone,0.0,1.0,Business,Wildlife_Tourism,Others,Package_Tour,1,1,1,0,0,0,0,4,0,0,5
italy,1,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,0,1,0,14,1,0
netherlands,5,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Newspaper_magazines_brochures,Package_Tour,1,1,1,1,1,1,0,7,9,1,1
italy,4,With_Spouse,1.0,1.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,1,16,8,1,1
zambia,3,Alone,0.0,1.0,Business,Bird_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,4,0,0,5
kenya,5,With_Spouse,1.0,1.0,Visiting_Friends_and_Relatives,Beach_Tourism,Others,Independent,0,0,0,0,0,0,0,1,0,0,3
netherlands,1,Alone,1.0,0.0,Volunteering,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,0,0,0,0,50,5,1,1
swizerland,1,Alone,0.0,1.0,Business,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,1,0,1,4
united_kingdom,1,Alone,0.0,1.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,0,0,12,5,1,5
uganda,3,Alone,1.0,0.0,Visiting_Friends_and_Relatives,Hunting_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,60,0,0,4
united_states_of_america,1,With_Other_Friends/Relatives,1.0,1.0,Volunteering,Wildlife_Tourism,Radio_TV_Web,Independent,0,0,0,0,0,0,0,68,0,1,5
italy,3,With_Other_Friends/Relatives,1.0,2.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,1,8,0,1,1
zimbabwe,3,Alone,0.0,1.0,Business,Wildlife_Tourism,Others,Independent,0,0,0,0,0,0,0,1,0,0,3
australia,4,With_Spouse,1.0,1.0,Leisure_and_Holidays,Cultural_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,1,10,3,1,2
kenya,3,Alone,0.0,1.0,Meetings_and_Conference,Mountain_Climbing,Friends_relatives,Independent,0,0,0,0,0,0,0,3,0,0,4
zambia,4,With_Other_Friends/Relatives,0.0,2.0,Business,Hunting_Tourism,Newspaper_magazines_brochures,Independent,0,0,0,0,0,0,0,5,0,0,5
drc,3,Alone,0.0,1.0,Business,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,2,0,0,4
kenya,1,None,0.0,1.0,Visiting_Friends_and_Relatives,Hunting_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,3,0,0,3
united_states_of_america,4,None,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,0,0,7,0,1,5
uae,3,Alone,0.0,1.0,Visiting_Friends_and_Relatives,Mountain_Climbing,Friends_relatives,Independent,0,0,0,0,0,0,0,1,0,0,4
zimbabwe,3,With_Spouse,1.0,1.0,Business,Mountain_Climbing,Friends_relatives,Package_Tour,0,1,1,0,0,0,1,5,0,1,5
united_states_of_america,4,With_Spouse,1.0,1.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,15,0,1,1
sweden,4,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,7,6,0,0
belgium,4,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,7,5,1,0
united_kingdom,1,None,1.0,0.0,Volunteering,Wildlife_Tourism,Newspaper_magazines_brochures,Independent,0,0,0,0,0,0,0,29,0,1,4
united_states_of_america,1,Alone,0.0,1.0,Leisure_and_Holidays,Mountain_Climbing,Friends_relatives,Independent,0,0,0,0,0,0,0,3,0,1,3
canada,1,With_Children,1.0,1.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,1,0,1,1,0,0,0,14,0,1,1
uae,3,Alone,0.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Newspaper_magazines_brochures,Independent,0,0,0,0,0,0,0,3,1,1,5
germany,4,Alone,0.0,1.0,Business,Wildlife_Tourism,Others,Independent,0,0,0,0,0,0,0,4,0,0,5
united_states_of_america,4,With_Spouse,1.0,1.0,Business,Bird_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,0,0,0,1,0,3,2,1,1
uganda,1,Alone,0.0,1.0,Visiting_Friends_and_Relatives,Hunting_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,1,0,1,4
italy,3,With_Spouse,1.0,1.0,Other,Beach_Tourism,Friends_relatives,Package_Tour,1,1,1,1,1,1,1,0,7,0,2
australia,5,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,0,1,0,1,0,10,3,1,1
united_states_of_america,4,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,1,0,5,0,1,0
ireland,3,None,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,1,1,7,0,1,5
zambia,3,With_Other_Friends/Relatives,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,2,0,1,5
united_kingdom,3,With_Spouse,1.0,1.0,Leisure_and_Holidays,Conference_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,6,0,1,5
italy,3,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,1,0,7,0,1,5
canada,3,None,1.0,0.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,7,0,1,0
rwanda,1,Alone,1.0,0.0,Visiting_Friends_and_Relatives,Cultural_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,6,0,1,4
zambia,3,Alone,0.0,1.0,Business,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,2,0,0,1
united_states_of_america,4,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Friends_relatives,Package_Tour,0,1,1,1,1,1,1,9,0,1,1
united_states_of_america,3,Alone,1.0,0.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,0,1,1,0,14,0,1,0
south_africa,4,Alone,1.0,0.0,Leisure_and_Holidays,Conference_Tourism,Friends_relatives,Package_Tour,1,1,1,1,0,1,0,8,4,1,0
germany,3,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,1,13,3,1,1
zambia,3,With_Other_Friends/Relatives,0.0,2.0,Business,Hunting_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,3,0,1,4
united_kingdom,1,Alone,0.0,1.0,Volunteering,Conference_Tourism,Others,Package_Tour,1,1,0,1,1,1,0,10,0,1,5
italy,1,With_Other_Friends/Relatives,2.0,3.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,0,1,0,7,1,1
spain,3,With_Spouse,1.0,1.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,1,14,7,1,2
